customer_id,touchpoint_id,first_conversion_timestamp,prior_purchase_count,customer_lifetime_value,conversion_flag,conversion_value,journey_converted,attribution_eligible,eligible_touchpoints
C065,TP994,2024-04-07 22:20:00,8,3160.81,1,303.98,1,0,1
C065,TP702,2024-04-07 22:20:00,1,1831.38,0,0.0,1,0,1
C065,TP2061,2024-04-07 22:20:00,9,2228.54,0,0.0,1,0,1
C066,TP1079,2024-04-02 14:17:00,9,140.41,1,492.73,1,1,1
C066,TP214,2024-04-02 14:17:00,5,2019.66,0,0.0,1,0,1
C066,TP2628,2024-04-02 14:17:00,8,2004.37,1,493.0,1,0,1
C067,TP1251,2024-04-06 12:26:00,10,3528.99,0,0.0,1,1,3
C067,TP1452,2024-04-06 12:26:00,10,576.47,0,0.0,1,1,3
C067,TP1712,2024-04-06 12:26:00,10,2414.45,1,121.09,1,1,3
C068,TP408,2024-03-20 04:22:00,7,4077.61,1,402.83,1,1,1
C068,TP1249,2024-03-20 04:22:00,5,4576.2,1,248.21,1,0,1
C068,TP2157,2024-03-20 04:22:00,0,1013.62,1,98.7,1,0,1
C069,TP1512,2024-03-11 20:42:00,8,4456.67,0,0.0,1,1,2
C069,TP641,2024-03-11 20:42:00,4,3149.86,1,150.1,1,1,2
C069,TP626,2024-03-11 20:42:00,0,3983.05,0,0.0,1,0,2
C069,TP798,2024-03-11 20:42:00,1,773.47,0,0.0,1,0,2
C069,TP1118,2024-03-11 20:42:00,4,3372.22,0,0.0,1,0,2
C069,TP1879,2024-03-11 20:42:00,0,717.75,1,61.26,1,0,2
C069,TP1381,2024-03-11 20:42:00,2,2642.58,1,482.86,1,0,2
C070,TP1286,2024-06-10 15:01:00,8,743.69,1,324.33,1,1,1
C070,TP861,2024-06-10 15:01:00,9,2438.28,0,0.0,1,0,1
C072,TP2108,2024-04-04 01:52:00,8,429.94,0,0.0,1,1,2
C072,TP2445,2024-04-04 01:52:00,9,1953.01,1,453.14,1,1,2
C072,TP2402,2024-04-04 01:52:00,0,1473.01,1,80.73,1,0,2
C072,TP006,2024-04-04 01:52:00,1,2379.21,0,0.0,1,0,2
C072,TP2450,2024-04-04 01:52:00,4,2028.22,1,194.69,1,0,2
C072,TP1051,2024-04-04 01:52:00,8,3650.65,1,125.51,1,0,2
C073,TP1898,2024-05-26 21:28:00,4,3633.33,0,0.0,1,1,4
C073,TP2523,2024-05-26 21:28:00,1,3398.71,0,0.0,1,1,4
C073,TP2080,2024-05-26 21:28:00,10,1386.22,0,0.0,1,1,4
C073,TP1177,2024-05-26 21:28:00,3,4550.17,1,149.72,1,1,4
C074,TP829,,8,1514.65,0,0.0,0,0,0
C074,TP2286,,10,865.82,0,0.0,0,0,0
C075,TP1311,2024-04-26 06:15:00,3,3115.55,0,0.0,1,1,3
C075,TP1595,2024-04-26 06:15:00,4,4258.41,0,0.0,1,1,3
C075,TP1080,2024-04-26 06:15:00,1,4733.41,1,402.19,1,1,3
C075,TP734,2024-04-26 06:15:00,8,4327.14,0,0.0,1,0,3
C075,TP1810,2024-04-26 06:15:00,4,4453.62,1,182.8,1,0,3
C075,TP382,2024-04-26 06:15:00,5,518.06,0,0.0,1,0,3
C075,TP2356,2024-04-26 06:15:00,10,4131.95,0,0.0,1,0,3
C076,TP1392,2024-04-03 15:40:00,5,2457.19,0,0.0,1,1,3
C076,TP1825,2024-04-03 15:40:00,8,2710.44,0,0.0,1,1,3
C076,TP2474,2024-04-03 15:40:00,3,755.63,1,246.99,1,1,3
C076,TP631,2024-04-03 15:40:00,9,1810.76,0,0.0,1,0,3
C076,TP786,2024-04-03 15:40:00,9,2520.0,1,418.29,1,0,3
C076,TP827,2024-04-03 15:40:00,3,1278.88,0,0.0,1,0,3
C077,TP2497,2024-03-13 15:21:00,7,1529.87,1,319.05,1,1,1
C077,TP2261,2024-03-13 15:21:00,3,3011.74,1,53.46,1,0,1
C078,TP1173,2024-03-13 22:42:00,10,4969.39,1,340.66,1,1,1
C078,TP1035,2024-03-13 22:42:00,2,3101.9,1,59.17,1,0,1
C078,TP1415,2024-03-13 22:42:00,8,4091.35,0,0.0,1,0,1
C078,TP1722,2024-03-13 22:42:00,9,3086.02,1,337.52,1,0,1
C078,TP1208,2024-03-13 22:42:00,1,1117.14,1,147.37,1,0,1
C078,TP1664,2024-03-13 22:42:00,4,1070.73,1,456.54,1,0,1
C079,TP2410,,2,3026.15,0,0.0,0,0,0
C079,TP2335,,1,4877.33,0,0.0,0,0,0
C080,TP1935,2024-06-05 18:42:00,6,100.03,0,0.0,1,1,2
C080,TP2479,2024-06-05 18:42:00,5,198.6,1,285.24,1,1,2
C080,TP910,2024-06-05 18:42:00,1,2371.83,0,0.0,1,0,2
C081,TP1777,2024-06-01 00:41:00,6,4437.14,0,0.0,1,1,4
C081,TP083,2024-06-01 00:41:00,7,121.3,0,0.0,1,1,4
C081,TP142,2024-06-01 00:41:00,7,2291.47,0,0.0,1,1,4
C081,TP2200,2024-06-01 00:41:00,0,1949.98,1,113.84,1,1,4
C081,TP276,2024-06-01 00:41:00,8,272.65,1,263.88,1,0,4
C081,TP1941,2024-06-01 00:41:00,3,2949.4,0,0.0,1,0,4
C081,TP1107,2024-06-01 00:41:00,10,4892.34,0,0.0,1,0,4
C082,TP2257,2024-03-10 14:52:00,5,114.87,1,350.21,1,1,1
C082,TP977,2024-03-10 14:52:00,1,4478.36,1,355.61,1,0,1
C082,TP1982,2024-03-10 14:52:00,2,1406.17,0,0.0,1,0,1
C082,TP1750,2024-03-10 14:52:00,3,1044.34,0,0.0,1,0,1
C082,TP2579,2024-03-10 14:52:00,2,1404.82,1,95.51,1,0,1
C083,TP1032,2024-06-05 06:11:00,4,1118.36,0,0.0,1,1,2
C083,TP1265,2024-06-05 06:11:00,0,1132.51,1,333.25,1,1,2
C084,TP2542,2024-04-26 23:51:00,8,2380.33,0,0.0,1,1,2
C084,TP1630,2024-04-26 23:51:00,1,985.6,1,433.29,1,1,2
C084,TP773,2024-04-26 23:51:00,7,4858.25,1,126.36,1,0,2
C084,TP2535,2024-04-26 23:51:00,2,4227.31,0,0.0,1,0,2
C084,TP2378,2024-04-26 23:51:00,9,2357.55,1,344.98,1,0,2
C084,TP2362,2024-04-26 23:51:00,3,890.7,1,457.67,1,0,2
C084,TP1366,2024-04-26 23:51:00,5,2864.29,1,86.2,1,0,2
C085,TP1742,2024-05-06 03:37:00,3,1305.94,1,496.71,1,1,1
C085,TP1034,2024-05-06 03:37:00,1,2908.76,0,0.0,1,0,1
C086,TP1476,2024-03-05 11:00:00,8,4336.09,1,121.27,1,1,1
C086,TP2481,2024-03-05 11:00:00,3,4932.2,0,0.0,1,0,1
C086,TP636,2024-03-05 11:00:00,1,3296.14,0,0.0,1,0,1
C086,TP212,2024-03-05 11:00:00,1,4016.67,0,0.0,1,0,1
C086,TP1967,2024-03-05 11:00:00,10,1894.14,0,0.0,1,0,1
C086,TP1240,2024-03-05 11:00:00,10,3631.5,1,440.81,1,0,1
C087,TP1826,2024-05-12 08:12:00,0,1170.94,0,0.0,1,1,2
C087,TP2559,2024-05-12 08:12:00,6,2471.69,1,340.71,1,1,2
C087,TP1691,2024-05-12 08:12:00,8,172.57,0,0.0,1,0,2
C088,TP015,,4,2385.52,0,0.0,0,0,0
C088,TP1721,,5,2219.81,0,0.0,0,0,0
C088,TP2471,,3,2499.43,0,0.0,0,0,0
C089,TP2155,2024-03-11 05:58:00,2,1373.58,0,0.0,1,1,2
C089,TP1419,2024-03-11 05:58:00,2,542.06,1,198.41,1,1,2
C089,TP616,2024-03-11 05:58:00,0,3486.18,1,199.48,1,0,2
C089,TP1950,2024-03-11 05:58:00,6,4998.97,1,104.97,1,0,2
C089,TP065,2024-03-11 05:58:00,7,2128.72,1,291.3,1,0,2
C089,TP1422,2024-03-11 05:58:00,4,3542.96,1,179.7,1,0,2
C090,TP2505,2024-04-08 22:03:00,6,2595.22,0,0.0,1,1,4
C090,TP2190,2024-04-08 22:03:00,9,1382.8,0,0.0,1,1,4
C090,TP725,2024-04-08 22:03:00,9,3291.15,0,0.0,1,1,4
C090,TP1343,2024-04-08 22:03:00,2,1266.0,1,82.13,1,1,4
C090,TP1594,2024-04-08 22:03:00,0,1368.88,0,0.0,1,0,4
C090,TP720,2024-04-08 22:03:00,4,204.92,0,0.0,1,0,4
C090,TP951,2024-04-08 22:03:00,6,4577.82,1,386.38,1,0,4
C091,TP869,2024-05-10 03:49:00,5,3393.73,1,296.54,1,1,1
C092,TP2482,2024-04-07 16:43:00,9,3205.98,1,121.44,1,1,1
C092,TP074,2024-04-07 16:43:00,2,2753.23,1,437.77,1,0,1
C092,TP1550,2024-04-07 16:43:00,7,2935.47,0,0.0,1,0,1
C092,TP1159,2024-04-07 16:43:00,10,2265.99,1,88.53,1,0,1
C092,TP1715,2024-04-07 16:43:00,9,2619.02,0,0.0,1,0,1
C092,TP2223,2024-04-07 16:43:00,3,4149.86,1,305.42,1,0,1
C092,TP2371,2024-04-07 16:43:00,9,2994.84,0,0.0,1,0,1
C092,TP594,2024-04-07 16:43:00,5,2437.7,1,96.26,1,0,1
C092,TP538,2024-04-07 16:43:00,10,3030.52,1,141.62,1,0,1
C093,TP1149,2024-04-19 18:00:00,6,3064.51,1,409.02,1,1,1
C093,TP722,2024-04-19 18:00:00,5,1892.29,1,373.89,1,0,1
C093,TP2407,2024-04-19 18:00:00,1,1542.59,1,186.27,1,0,1
C093,TP2595,2024-04-19 18:00:00,1,1343.65,1,424.11,1,0,1
C094,TP1378,,9,212.53,0,0.0,0,0,0
C094,TP1317,,8,319.72,0,0.0,0,0,0
C094,TP644,,7,1504.63,0,0.0,0,0,0
C095,TP1504,2024-03-14 15:42:00,3,2368.5,1,425.63,1,1,1
C095,TP1294,2024-03-14 15:42:00,5,2707.92,0,0.0,1,0,1
C095,TP1050,2024-03-14 15:42:00,3,417.36,0,0.0,1,0,1
C095,TP1379,2024-03-14 15:42:00,6,4125.49,0,0.0,1,0,1
C095,TP1135,2024-03-14 15:42:00,6,4437.7,0,0.0,1,0,1
C095,TP711,2024-03-14 15:42:00,0,3526.09,1,351.78,1,0,1
C095,TP2458,2024-03-14 15:42:00,8,4579.56,0,0.0,1,0,1
C095,TP471,2024-03-14 15:42:00,7,527.99,1,238.65,1,0,1
C096,TP196,2024-03-07 15:34:00,8,4124.66,1,291.64,1,1,1
C096,TP673,2024-03-07 15:34:00,9,2433.12,1,130.36,1,0,1
C096,TP259,2024-03-07 15:34:00,2,3435.12,0,0.0,1,0,1
C096,TP755,2024-03-07 15:34:00,6,3509.42,0,0.0,1,0,1
C096,TP1720,2024-03-07 15:34:00,1,552.24,0,0.0,1,0,1
C096,TP612,2024-03-07 15:34:00,9,653.74,1,61.15,1,0,1
C096,TP2037,2024-03-07 15:34:00,7,3837.97,1,483.81,1,0,1
C096,TP2621,2024-03-07 15:34:00,4,854.62,0,0.0,1,0,1
C097,TP1469,2024-06-02 10:39:00,1,1052.87,0,0.0,1,1,3
C097,TP441,2024-06-02 10:39:00,4,3392.92,0,0.0,1,1,3
C097,TP1714,2024-06-02 10:39:00,9,2106.83,1,248.78,1,1,3
C097,TP315,2024-06-02 10:39:00,5,852.86,1,457.44,1,0,3
C098,TP1807,2024-03-17 02:00:00,9,3048.52,0,0.0,1,1,2
C098,TP1873,2024-03-17 02:00:00,9,2245.85,1,473.13,1,1,2
C098,TP1089,2024-03-17 02:00:00,9,892.46,0,0.0,1,0,2
C098,TP2000,2024-03-17 02:00:00,4,2516.65,1,157.07,1,0,2
C098,TP309,2024-03-17 02:00:00,3,2927.3,0,0.0,1,0,2
C098,TP2160,2024-03-17 02:00:00,5,1994.14,1,215.4,1,0,2
C098,TP1010,2024-03-17 02:00:00,6,2384.74,1,392.55,1,0,2
C098,TP1837,2024-03-17 02:00:00,10,4440.78,1,421.11,1,0,2
C099,TP472,2024-03-13 14:43:00,3,3929.14,0,0.0,1,1,3
C099,TP2348,2024-03-13 14:43:00,5,828.03,0,0.0,1,1,3
C099,TP2134,2024-03-13 14:43:00,10,3466.75,1,105.0,1,1,3
C099,TP370,2024-03-13 14:43:00,0,2878.16,1,297.65,1,0,3
C099,TP352,2024-03-13 14:43:00,2,3768.82,1,437.75,1,0,3
C099,TP1012,2024-03-13 14:43:00,3,1919.3,1,388.4,1,0,3
C099,TP462,2024-03-13 14:43:00,1,3654.95,0,0.0,1,0,3
C099,TP164,2024-03-13 14:43:00,0,2274.77,0,0.0,1,0,3
C099,TP393,2024-03-13 14:43:00,2,3384.52,0,0.0,1,0,3
C099,TP799,2024-03-13 14:43:00,10,2565.47,1,263.81,1,0,3
C099,TP749,2024-03-13 14:43:00,9,3443.78,0,0.0,1,0,3
C100,TP017,2024-03-16 03:11:00,0,1656.54,1,89.12,1,1,1
C100,TP665,2024-03-16 03:11:00,9,3926.81,1,491.52,1,0,1
C100,TP781,2024-03-16 03:11:00,10,3863.99,0,0.0,1,0,1
C100,TP655,2024-03-16 03:11:00,10,1402.39,1,438.96,1,0,1
C101,TP563,2024-03-09 21:33:00,5,582.13,1,298.26,1,1,1
C101,TP699,2024-03-09 21:33:00,3,3909.98,0,0.0,1,0,1
C101,TP1268,2024-03-09 21:33:00,2,2470.4,1,303.28,1,0,1
C101,TP172,2024-03-09 21:33:00,10,2383.68,0,0.0,1,0,1
C101,TP1564,2024-03-09 21:33:00,10,4320.15,1,254.91,1,0,1
C101,TP1922,2024-03-09 21:33:00,4,1582.26,1,94.56,1,0,1
C101,TP1369,2024-03-09 21:33:00,7,1951.46,0,0.0,1,0,1
C101,TP273,2024-03-09 21:33:00,6,377.8,0,0.0,1,0,1
C102,TP2465,2024-06-26 12:43:00,2,2047.05,0,0.0,1,1,2
C102,TP1918,2024-06-26 12:43:00,3,4676.19,1,384.02,1,1,2
C103,TP571,2024-03-06 18:47:00,5,489.63,1,456.77,1,1,1
C103,TP2501,2024-03-06 18:47:00,1,4014.38,1,79.66,1,0,1
C103,TP1082,2024-03-06 18:47:00,6,3541.98,1,206.24,1,0,1
C103,TP001,2024-03-06 18:47:00,1,1542.37,0,0.0,1,0,1
C103,TP009,2024-03-06 18:47:00,6,2486.38,0,0.0,1,0,1
C103,TP1991,2024-03-06 18:47:00,8,2502.82,1,108.5,1,0,1
C104,TP1427,2024-03-23 09:48:00,6,1875.97,0,0.0,1,1,2
C104,TP387,2024-03-23 09:48:00,0,1547.18,1,124.84,1,1,2
C104,TP1529,2024-03-23 09:48:00,3,2841.98,0,0.0,1,0,2
C104,TP1535,2024-03-23 09:48:00,9,4395.38,1,419.25,1,0,2
C104,TP1445,2024-03-23 09:48:00,1,1810.06,0,0.0,1,0,2
C104,TP507,2024-03-23 09:48:00,7,978.04,1,445.67,1,0,2
C104,TP1906,2024-03-23 09:48:00,3,1743.03,1,449.27,1,0,2
C104,TP1446,2024-03-23 09:48:00,5,744.05,1,345.95,1,0,2
C105,TP2162,2024-05-08 23:02:00,1,4936.19,0,0.0,1,1,2
C105,TP1011,2024-05-08 23:02:00,9,1562.45,1,220.61,1,1,2
C105,TP728,2024-05-08 23:02:00,10,2151.76,1,189.18,1,0,2
C105,TP2622,2024-05-08 23:02:00,0,4276.1,0,0.0,1,0,2
C106,TP091,,4,570.58,0,0.0,0,0,0
C106,TP1105,,8,1659.29,0,0.0,0,0,0
C106,TP1548,,0,411.82,0,0.0,0,0,0
C106,TP587,,3,2592.18,0,0.0,0,0,0
C106,TP2511,,0,279.48,0,0.0,0,0,0
C107,TP2118,2024-04-16 07:06:00,0,3409.25,0,0.0,1,1,2
C107,TP1186,2024-04-16 07:06:00,5,4620.75,1,262.97,1,1,2
C107,TP005,2024-04-16 07:06:00,5,4377.27,1,173.76,1,0,2
C108,TP569,2024-06-07 10:10:00,4,4726.69,0,0.0,1,1,4
C108,TP2023,2024-06-07 10:10:00,6,4161.42,0,0.0,1,1,4
C108,TP1914,2024-06-07 10:10:00,5,2636.92,0,0.0,1,1,4
C108,TP222,2024-06-07 10:10:00,0,3121.06,1,337.53,1,1,4
C108,TP1997,2024-06-07 10:10:00,8,4128.93,0,0.0,1,0,4
C109,TP811,2024-06-14 00:50:00,1,749.71,0,0.0,1,1,3
C109,TP1806,2024-06-14 00:50:00,3,794.83,0,0.0,1,1,3
C109,TP1253,2024-06-14 00:50:00,6,4234.2,1,132.96,1,1,3
C110,TP1567,2024-06-03 07:48:00,4,3010.66,1,134.89,1,1,1
C111,TP1219,2024-03-02 23:46:00,8,3174.98,1,95.24,1,1,1
C111,TP1260,2024-03-02 23:46:00,4,900.57,1,419.95,1,0,1
C111,TP1257,2024-03-02 23:46:00,5,3753.36,1,473.48,1,0,1
C111,TP1534,2024-03-02 23:46:00,3,4927.37,0,0.0,1,0,1
C111,TP1130,2024-03-02 23:46:00,4,3449.91,1,159.74,1,0,1
C111,TP1459,2024-03-02 23:46:00,5,808.11,0,0.0,1,0,1
C111,TP1255,2024-03-02 23:46:00,8,3653.8,1,73.12,1,0,1
C111,TP1875,2024-03-02 23:46:00,8,2207.14,0,0.0,1,0,1
C111,TP2537,2024-03-02 23:46:00,5,4918.05,1,472.1,1,0,1
C112,TP391,2024-04-02 00:11:00,6,3253.58,0,0.0,1,1,2
C112,TP1071,2024-04-02 00:11:00,3,2576.46,1,95.86,1,1,2
C112,TP1744,2024-04-02 00:11:00,4,4680.83,0,0.0,1,0,2
C112,TP357,2024-04-02 00:11:00,4,1163.3,1,251.88,1,0,2
C112,TP1287,2024-04-02 00:11:00,4,742.82,1,383.04,1,0,2
C113,TP2270,2024-04-16 11:29:00,4,3847.25,1,53.48,1,1,1
C113,TP1339,2024-04-16 11:29:00,10,1455.09,1,341.44,1,0,1
C113,TP383,2024-04-16 11:29:00,1,3326.11,0,0.0,1,0,1
C113,TP274,2024-04-16 11:29:00,4,2643.34,1,107.78,1,0,1
C113,TP263,2024-04-16 11:29:00,3,2230.24,1,81.15,1,0,1
C113,TP272,2024-04-16 11:29:00,8,939.02,0,0.0,1,0,1
C113,TP1867,2024-04-16 11:29:00,0,1900.58,1,352.55,1,0,1
C113,TP278,2024-04-16 11:29:00,1,3351.22,1,169.28,1,0,1
C113,TP1195,2024-04-16 11:29:00,7,2963.99,1,366.28,1,0,1
C113,TP1670,2024-04-16 11:29:00,8,2906.05,1,218.68,1,0,1
C114,TP732,2024-04-26 23:28:00,6,3829.43,1,231.08,1,1,1
C114,TP1671,2024-04-26 23:28:00,4,4412.88,1,115.51,1,0,1
C114,TP2201,2024-04-26 23:28:00,9,3573.26,0,0.0,1,0,1
C114,TP495,2024-04-26 23:28:00,0,150.77,0,0.0,1,0,1
C115,TP2207,2024-06-17 06:54:00,0,3808.96,0,0.0,1,1,3
C115,TP727,2024-06-17 06:54:00,10,3192.67,0,0.0,1,1,3
C115,TP1788,2024-06-17 06:54:00,8,2621.61,1,346.63,1,1,3
C115,TP1505,2024-06-17 06:54:00,3,1100.85,1,491.11,1,0,3
C116,TP381,2024-04-08 04:54:00,8,562.36,1,466.87,1,1,1
C116,TP475,2024-04-08 04:54:00,10,4171.52,0,0.0,1,0,1
C116,TP239,2024-04-08 04:54:00,10,2131.18,0,0.0,1,0,1
C116,TP2498,2024-04-08 04:54:00,1,3317.04,0,0.0,1,0,1
C117,TP1827,2024-03-08 03:47:00,5,2619.27,0,0.0,1,1,2
C117,TP600,2024-03-08 03:47:00,1,2325.67,1,329.3,1,1,2
C117,TP1587,2024-03-08 03:47:00,9,4137.87,1,272.9,1,0,2
C117,TP2442,2024-03-08 03:47:00,3,2511.37,1,406.32,1,0,2
C117,TP900,2024-03-08 03:47:00,4,4637.05,0,0.0,1,0,2
C117,TP2625,2024-03-08 03:47:00,0,2160.25,1,215.53,1,0,2
C117,TP1972,2024-03-08 03:47:00,2,3533.14,0,0.0,1,0,2
C118,TP1333,2024-03-17 00:57:00,5,575.84,1,470.15,1,1,1
C118,TP1315,2024-03-17 00:57:00,10,272.79,0,0.0,1,0,1
C118,TP1057,2024-03-17 00:57:00,1,1684.65,1,484.12,1,0,1
C118,TP614,2024-03-17 00:57:00,9,4921.1,1,381.45,1,0,1
C118,TP1483,2024-03-17 00:57:00,6,4288.09,0,0.0,1,0,1
C118,TP1634,2024-03-17 00:57:00,10,4682.03,1,221.0,1,0,1
C119,TP1232,2024-03-29 14:54:00,10,1145.68,0,0.0,1,1,2
C119,TP991,2024-03-29 14:54:00,10,1928.0,1,330.02,1,1,2
C119,TP1761,2024-03-29 14:54:00,10,3722.95,1,173.52,1,0,2
C119,TP2573,2024-03-29 14:54:00,9,4054.33,1,111.9,1,0,2
C120,TP591,2024-03-22 08:22:00,8,3484.09,1,144.53,1,1,1
C120,TP1724,2024-03-22 08:22:00,1,3189.88,0,0.0,1,0,1
C120,TP1780,2024-03-22 08:22:00,10,150.92,1,336.48,1,0,1
C120,TP2152,2024-03-22 08:22:00,10,1625.63,0,0.0,1,0,1
C120,TP2315,2024-03-22 08:22:00,4,4693.73,0,0.0,1,0,1
C120,TP378,2024-03-22 08:22:00,3,4099.42,1,486.05,1,0,1
C121,TP238,2024-03-11 11:11:00,8,4760.37,1,195.87,1,1,1
C121,TP1181,2024-03-11 11:11:00,0,1710.67,0,0.0,1,0,1
C122,TP608,2024-03-22 22:39:00,8,1166.92,0,0.0,1,1,3
C122,TP843,2024-03-22 22:39:00,0,209.45,0,0.0,1,1,3
C122,TP1849,2024-03-22 22:39:00,3,935.93,1,484.93,1,1,3
C122,TP818,2024-03-22 22:39:00,1,4887.81,1,345.23,1,0,3
C122,TP2565,2024-03-22 22:39:00,3,3753.0,1,213.17,1,0,3
C122,TP1153,2024-03-22 22:39:00,1,233.42,0,0.0,1,0,3
C122,TP2507,2024-03-22 22:39:00,4,2528.59,0,0.0,1,0,3
C122,TP010,2024-03-22 22:39:00,7,2249.94,0,0.0,1,0,3
C122,TP948,2024-03-22 22:39:00,1,1264.25,1,238.56,1,0,3
C123,TP2519,2024-03-27 07:09:00,3,520.73,0,0.0,1,1,2
C123,TP302,2024-03-27 07:09:00,2,3549.74,1,314.74,1,1,2
C123,TP2165,2024-03-27 07:09:00,10,904.14,1,413.25,1,0,2
C123,TP1480,2024-03-27 07:09:00,7,372.37,0,0.0,1,0,2
C124,TP586,2024-03-28 02:56:00,10,2630.94,1,408.26,1,1,1
C124,TP2183,2024-03-28 02:56:00,8,4269.21,0,0.0,1,0,1
C124,TP317,2024-03-28 02:56:00,10,1788.03,1,81.89,1,0,1
C125,TP1431,2024-06-03 12:25:00,8,1176.85,0,0.0,1,1,2
C125,TP2639,2024-06-03 12:25:00,8,394.95,1,484.82,1,1,2
C125,TP550,2024-06-03 12:25:00,8,3640.49,1,91.53,1,0,2
C126,TP1242,2024-03-28 04:02:00,1,3482.2,0,0.0,1,1,2
C126,TP289,2024-03-28 04:02:00,9,4245.99,1,190.27,1,1,2
C126,TP874,2024-03-28 04:02:00,4,3391.36,1,263.6,1,0,2
C126,TP613,2024-03-28 04:02:00,1,3265.24,0,0.0,1,0,2
C126,TP880,2024-03-28 04:02:00,4,2784.88,1,336.95,1,0,2
C126,TP1124,2024-03-28 04:02:00,10,1305.37,1,433.27,1,0,2
C127,TP2551,2024-03-17 08:56:00,6,2121.04,1,382.45,1,1,1
C127,TP501,2024-03-17 08:56:00,6,4043.06,1,145.92,1,0,1
C127,TP603,2024-03-17 08:56:00,1,4021.03,1,468.45,1,0,1
C127,TP1547,2024-03-17 08:56:00,5,2489.58,1,270.34,1,0,1
C127,TP1201,2024-03-17 08:56:00,1,2216.75,1,136.66,1,0,1
C128,TP484,2024-03-26 22:38:00,6,380.37,1,228.1,1,1,1
C128,TP338,2024-03-26 22:38:00,10,951.79,1,93.62,1,0,1
C128,TP1604,2024-03-26 22:38:00,10,4236.47,0,0.0,1,0,1
C128,TP1784,2024-03-26 22:38:00,10,2140.95,1,329.4,1,0,1
C128,TP1813,2024-03-26 22:38:00,1,866.53,0,0.0,1,0,1
C128,TP228,2024-03-26 22:38:00,4,101.96,0,0.0,1,0,1
C128,TP419,2024-03-26 22:38:00,3,1380.77,0,0.0,1,0,1
C129,TP606,,7,1148.8,0,0.0,0,0,0
C129,TP135,,6,3888.2,0,0.0,0,0,0
C129,TP1902,,2,2650.27,0,0.0,0,0,0
C129,TP342,,0,1869.96,0,0.0,0,0,0
C130,TP1852,2024-03-16 00:47:00,8,3542.81,0,0.0,1,1,2
C130,TP2359,2024-03-16 00:47:00,9,3357.52,1,101.31,1,1,2
C130,TP280,2024-03-16 00:47:00,6,1256.14,1,442.59,1,0,2
C130,TP1365,2024-03-16 00:47:00,2,1684.7,1,272.21,1,0,2
C130,TP1502,2024-03-16 00:47:00,7,2286.14,0,0.0,1,0,2
C130,TP290,2024-03-16 00:47:00,4,4941.78,1,497.82,1,0,2
C131,TP020,2024-04-03 04:29:00,10,3791.42,0,0.0,1,1,4
C131,TP1682,2024-04-03 04:29:00,0,688.76,0,0.0,1,1,4
C131,TP2001,2024-04-03 04:29:00,10,450.44,0,0.0,1,1,4
C131,TP056,2024-04-03 04:29:00,1,3461.31,1,431.37,1,1,4
C131,TP175,2024-04-03 04:29:00,8,3709.46,1,71.2,1,0,4
C131,TP1911,2024-04-03 04:29:00,4,2540.03,1,254.14,1,0,4
C131,TP374,2024-04-03 04:29:00,8,2549.17,1,426.21,1,0,4
C131,TP2589,2024-04-03 04:29:00,3,3378.9,0,0.0,1,0,4
C132,TP1418,2024-05-16 23:15:00,4,4958.64,1,435.98,1,1,1
C132,TP859,2024-05-16 23:15:00,7,2335.95,0,0.0,1,0,1
C132,TP1676,2024-05-16 23:15:00,4,756.24,0,0.0,1,0,1
C133,TP1330,2024-03-26 00:03:00,9,4666.17,0,0.0,1,1,3
C133,TP1543,2024-03-26 00:03:00,2,4724.03,0,0.0,1,1,3
C133,TP1022,2024-03-26 00:03:00,7,4341.03,1,292.74,1,1,3
C133,TP1166,2024-03-26 00:03:00,1,3132.56,0,0.0,1,0,3
C133,TP1108,2024-03-26 00:03:00,9,1665.72,1,413.69,1,0,3
C133,TP2241,2024-03-26 00:03:00,0,1487.44,1,268.55,1,0,3
C133,TP819,2024-03-26 00:03:00,2,1715.54,1,52.5,1,0,3
C134,TP901,2024-04-19 01:08:00,7,4983.38,1,84.87,1,1,1
C134,TP1451,2024-04-19 01:08:00,8,1524.87,0,0.0,1,0,1
C134,TP2333,2024-04-19 01:08:00,4,3119.48,1,314.99,1,0,1
C134,TP1834,2024-04-19 01:08:00,10,4503.58,1,423.71,1,0,1
C134,TP1519,2024-04-19 01:08:00,8,4887.8,1,278.71,1,0,1
C134,TP219,2024-04-19 01:08:00,9,380.24,0,0.0,1,0,1
C134,TP1314,2024-04-19 01:08:00,0,2710.27,1,317.22,1,0,1
C135,TP059,2024-03-03 23:52:00,4,4513.97,1,321.68,1,1,1
C135,TP416,2024-03-03 23:52:00,3,1191.75,1,373.28,1,0,1
C135,TP153,2024-03-03 23:52:00,4,1482.1,1,228.03,1,0,1
C136,TP850,2024-05-05 23:45:00,6,141.01,0,0.0,1,1,2
C136,TP137,2024-05-05 23:45:00,0,3522.79,1,153.07,1,1,2
C136,TP952,2024-05-05 23:45:00,1,2098.23,0,0.0,1,0,2
C136,TP1495,2024-05-05 23:45:00,8,3518.79,0,0.0,1,0,2
C137,TP2168,2024-04-25 14:24:00,9,1165.28,0,0.0,1,1,3
C137,TP1297,2024-04-25 14:24:00,0,4009.72,0,0.0,1,1,3
C137,TP1390,2024-04-25 14:24:00,6,1414.56,1,499.81,1,1,3
C137,TP247,2024-04-25 14:24:00,3,2013.39,0,0.0,1,0,3
C137,TP1974,2024-04-25 14:24:00,6,1932.19,1,143.22,1,0,3
C137,TP1583,2024-04-25 14:24:00,4,1365.16,0,0.0,1,0,3
